,Date,Tweet_id,Verified,Tweet,User,Location,Source,Likes,Followers,Following,Retweets
6395,2020-07-21 01:33:41,1285387441138876418,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",BenKTallmadge,,Twitter for iPhone,0,43758,18803,57
6396,2020-07-21 01:32:34,1285387157750726657,False,Somebody come get this nigga Kanye... he trynna sign up for a job he can’t do lmaooo #getuakk #funny #kanyewest… https://t.co/3Zp6vW8WM4,WildDeUcE15,"Compton, CA",Twitter for iPhone,0,406,959,0
6397,2020-07-21 01:32:22,1285387108371185665,False,"#KanyeWest 
Kanye West is not going to become the president
https://t.co/zhZH3CKbxS",KumarVajapeyam,,Twitter Web App,0,1,3,0
6398,2020-07-21 01:31:42,1285386938208456709,False,RT @JawnMurray: Dear @KimKardashian: Your husband Kanye’s episode in South Carolina is beyond disturbing! His outburst about almost killing…,rhondabl15,,Twitter for Android,0,19,124,780
6399,2020-07-21 01:31:37,1285386918969200640,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,ayles_b,Canada,Twitter Web App,0,20,361,178
6400,2020-07-21 01:31:23,1285386860882202630,False,"@kanyewest, I must hold you accountable. #kanyewest #harriettubman #darcellandre https://t.co/8jYHeHftNa",darcellandre,"San Antonio, TX",Twitter for iPhone,0,335,815,1
6401,2020-07-21 01:31:08,1285386797669732353,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",eroticamistress,"I'm in LA, bitch",Twitter Web App,0,1191,1071,652
6402,2020-07-21 01:30:46,1285386703633555456,False,@cjtruth @Jasmine8137488 I Stand with #KanyeWest on this one #ProLife https://t.co/WTD5vFLjGM,Lori1981Ann1,Dallas/ Ft. Worth Area,Twitter for Android,5,15243,14854,1
6403,2020-07-21 01:30:14,1285386568962846725,False,RT @JawnMurray: Dear @KimKardashian: Your husband Kanye’s episode in South Carolina is beyond disturbing! His outburst about almost killing…,happyatlastlove,,Twitter for Android,0,1355,2186,780
6404,2020-07-21 01:30:06,1285386537174052864,False,"#WeAreTheNewsNow 5:5 If you haven't checked it out already #KanyeWest
https://t.co/pTf0Q8N73S",IMoonGarden1,"Oregon, USA",Twitter for Android,0,567,1017,0
6405,2020-07-21 01:30:03,1285386525941862400,False,Check out today's top 100 albums aggregated from 802 of my friends - now with weekly and all-time changes! Includes… https://t.co/t3hbTMxLVF,justsomemusic_,"Sacramento, CA",justsomemusic_wp,0,714,843,0
6406,2020-07-21 01:29:51,1285386474943320069,False,"Yo bro my Mom is gonna be rich af 
#KanyeWest #Kanye2020 https://t.co/awHbA05tvK",totally_game,,Twitter for Android,2,2,53,0
6407,2020-07-21 01:29:43,1285386441489412099,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",johnboots,,Twitter for iPad,0,94,126,652
6408,2020-07-21 01:29:40,1285386428759683073,False,"Dear @kanyewest , Please cancel your Black History tutoring sessions with @realDonaldTrump  and Stop disrespecting… https://t.co/y8pLCYTEMo",DadreaDavie,"Stockton, CA",Twitter for iPhone,1,971,1548,0
6409,2020-07-21 01:29:13,1285386315664510976,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",wonderlandnalex,"Ottawa, Ontario",Twitter for iPhone,0,21,128,652
6410,2020-07-21 01:28:56,1285386241853263872,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",ladyynonchalant,,Twitter for iPhone,0,33,73,3778
6411,2020-07-21 01:28:04,1285386026148478976,False,RT @cindyb_real: @kanyewest who is yo campaign manager cuz  👀👀🎤are you messing with the right one ?  🗣 Twista needs a call #overnightcelebr…,cindyb_real,Los Angeles ,Twitter for iPhone,0,61,201,2
6412,2020-07-21 01:28:03,1285386022642241538,False,RT @treymarley22: The Kardashian’s avoiding the press when they mention #KanyeWest 💀 https://t.co/4Ip3njxRtc,Naya1229,,Twitter for Android,0,41,394,250
6413,2020-07-21 01:28:03,1285386020595302400,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Carolynyadayada,,Twitter for Android,0,3614,823,57
6414,2020-07-21 01:27:23,1285385853699788800,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Alqemy1stLady,United States,Twitter for iPhone,0,29,174,3778
6415,2020-07-21 01:27:22,1285385849174196226,False,"RT @mymixtapez: Who do you got? ⁣

#kanye #kanyeWest #kimkardashian https://t.co/bIsqKPJBnB",ViewDailyHipHop,,Twitter for iPhone,0,2172,3478,15
6416,2020-07-21 01:27:18,1285385833315397633,False,"The Australian media are already portraying Kanye as having a mental breakdown, repeating the same 20sec clip of hi… https://t.co/KEkDwuNy2i",YDeptof,,Twitter for Android,0,190,359,0
6417,2020-07-21 01:27:07,1285385784959406093,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",TomLipscomb6,"Morgantown, WV",Twitter for iPhone,0,61,376,16
6418,2020-07-21 01:26:56,1285385741279940608,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",PatriciaTillin1,,Twitter for iPhone,0,235,364,57
6419,2020-07-21 01:26:54,1285385730135519233,False,"RT @keepgrinding914: Here’s Kanye crying and screaming “I almost killed my daughter.”

#KanyeWest 
https://t.co/NT3t5tStW3",thatsnotthebuzz,,Twitter for iPhone,0,5,44,309
6420,2020-07-21 01:26:37,1285385660464062465,False,can everybody STOP BLAMING KIM FOR HIS HUSBANDS ACTIONS like wtf she’s not in charge of him. HES A GROWN ASS MAN… https://t.co/jHJYT8ll7i,lifestooshort84,,Twitter for iPhone,2,0,227,0
6421,2020-07-21 01:25:35,1285385399288946689,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",arod3532,,Twitter for Android,0,220,904,3778
6422,2020-07-21 01:25:24,1285385356146282501,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",decodivaonadime,,Twitter for iPhone,0,6,204,3778
6423,2020-07-21 01:25:20,1285385339742441474,False,If the people around Kanye don’t get him the help he needs. They literally set him up for failure. #KanyeWest,mistaplayboy,"Corpus Christi, Tx",Twitter for iPhone,0,1834,664,0
6424,2020-07-21 01:24:46,1285385195504402432,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",dddaniel059,,Twitter for iPad,0,25623,26122,57
6425,2020-07-21 01:24:23,1285385096669921280,False,Wow. People don't like #KanyeWest? I don't believe it... #COVID19 #KarensGoneWild #WereAllGoingToDie,brian_on_rye,One who wins!,Twitter for Android,0,61,361,0
6426,2020-07-21 01:24:09,1285385040655011840,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,arrow_je,Canada,Twitter for iPhone,0,433,1254,178
6427,2020-07-21 01:23:59,1285384999185682433,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",PatriotRoule,USA❤️🇺🇸,Twitter for iPhone,0,2159,737,57
6428,2020-07-21 01:23:53,1285384972275118081,False,They say I like Kanye’s music. I like him for his songs. Bitch our songs are codes for the Underground Railroad… https://t.co/UVO0Imr6Uf,LadyLilaBrown,Hollywood California,Twitter for iPhone,0,359,859,0
6429,2020-07-21 01:23:42,1285384927593164800,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",CBoann,Albuquerque,Twitter for iPhone,0,1733,1205,16
6430,2020-07-21 01:23:27,1285384862774358017,False,"RT @krista_hellon: KANYE WEST: “I almost killed my daughter”

WORLD: 

#KanyeWest https://t.co/SsyMAXTXHG",Alqemy1stLady,United States,Twitter for iPhone,0,29,174,202
6431,2020-07-21 01:22:42,1285384676937474050,False,"RT @HOT97: 9 years ago today, #JayZ &amp; #KanyeWest dropped “Otis.” 

Was this one of their BEST collabs? 🤔

 https://t.co/3cjxCgP42d",Squireone01,,Twitter for Android,0,130,532,98
6432,2020-07-21 01:22:30,1285384623967686657,False,"Wait till she see y'all again. Its gonna on an POPPIN
#HarrietTubman #KanyeWest #Election2020 https://t.co/h1ioS09cMd",Brave_is_beauti,,Twitter for Android,3,4,12,0
6433,2020-07-21 01:21:58,1285384491922452485,False,"RT @TalbertSwan: Kanye West doesn’t know anything about Black people.

#KanyeWest
#HarrietTubman",Irishangel_1,"Everett, WA",Twitter for Android,0,50,36,70
6434,2020-07-21 01:21:30,1285384373920047111,False,"RT @WORLDMUSICAWARD: BTS Scores A 187th Week Atop The Billboard Social 50!👊🕺🕺🕺🕺🕺🕺🕺🥇🇺🇸💜
🔝🔟 SOCIAL 🇺🇸
1️⃣ #BTS
2️⃣ #EXO
3️⃣ #NCT127
4️⃣ #KANY…",Stefani14690443,ECUADOR  🇪🇨❤,Twitter for Android,0,21,105,257
6435,2020-07-21 01:21:28,1285384366689067008,False,"RT @HMcnaire: #KanyeWest is a racist he hates his own people,  how he gonna say he love himself when he hates his own mind, especially a bl…",gabriel27441458,,Twitter for iPhone,0,0,6,4
6436,2020-07-21 01:21:28,1285384365707603968,False,"RT @HOT97: 9 years ago today, #JayZ &amp; #KanyeWest dropped “Otis.” 

Was this one of their BEST collabs? 🤔

 https://t.co/3cjxCgP42d",network0617,,Twitter for iPhone,0,20,344,98
6437,2020-07-21 01:21:24,1285384346300567553,False,RT @FemaleStan19946: Watching his rally speech and hearing people laughing at him makes me feel uncomfortable. #KanyeWest is clearly going…,7SyZyG7,"Baton Rouge, LA",Twitter for Android,0,421,922,14
6438,2020-07-21 01:21:08,1285384280986619904,False,#KanyeWest #Kanye #ADOS trump https://t.co/ovCbT5Houe,HipHopMarijuana,MarijuanaLand,Twitter for iPhone,0,6498,6134,0
6439,2020-07-21 01:20:29,1285384117463519232,False,RT @jba_d: @MeghanMcCain Tucker has the right to outs the outers to protect his family #Trump2020 #BackTheBlue #Goya #TuckerCarlson #KanyeW…,Christi54508025,Proud Texan from Virginia,Twitter for iPhone,0,31,94,3
6440,2020-07-21 01:20:21,1285384083032473602,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",jpwilloughby,A bunker in middle America,Twitter Web App,0,1794,476,57
6441,2020-07-21 01:20:20,1285384080260046854,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",ellen78834490,,Twitter for iPhone,0,4774,4788,57
6442,2020-07-21 01:20:13,1285384048538300416,False,"RT @keepgrinding914: Here’s Kanye crying and screaming “I almost killed my daughter.”

#KanyeWest 
https://t.co/NT3t5tStW3",_alexgallardo_,,Twitter for iPhone,0,232,252,309
6443,2020-07-21 01:20:08,1285384028376436736,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",MargaretMaier2,"Laurel, MD",Twitter for iPhone,0,1632,1376,57
6444,2020-07-21 01:20:06,1285384021850169344,False,RT @AsiaTay: He said what he said!!! #WAYFAIRGATE #coronavirus #NoMasks #NoVaccine #COVID19 #Epstein #adrenochome #KanyeWest https://t.co/6…,JSiskoff,,Twitter for iPhone,0,4649,5077,257
6445,2020-07-21 01:19:45,1285383931186028547,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",itskaitmorgan,,Twitter for iPhone,0,11,302,3778
6446,2020-07-21 01:19:42,1285383921220255745,False,"A million dollars to every baby ? @kanyewest come run in canada, we got you ! #KanyeWest #kanyewest2020… https://t.co/rWIa6Jligk",vylebitchards,,Twitter for Android,0,215,366,0
6447,2020-07-21 01:19:24,1285383845135753216,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",charlobahama,"Hiram Clarke, TX ",Twitter for iPhone,0,1113,862,3778
6448,2020-07-21 01:19:07,1285383773232791552,False,RT @EdtheSock: #KanyeWest has mental illness and everyone supporting his delusional run for President and those media covering it for amuse…,saphire_4_98,"Ontario, Canada",Twitter for iPhone,0,119,914,178
6449,2020-07-21 01:19:04,1285383762843492352,False,RT @izzydre17: Mortal Kombat to replace Raiden’s  voice over 🤯🤯🤯 #KanyeWest https://t.co/QjV1neIylc,rakwon83,,Twitter for iPhone,0,246,254,11
6450,2020-07-21 01:18:42,1285383669159534593,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",scaramuccimodel,"Texas, USA",Twitter for Android,0,2128,422,57
6451,2020-07-21 01:18:32,1285383627279302656,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",BalconyBundlez,"Newark, NJ",Twitter for iPhone,0,30,213,652
6452,2020-07-21 01:18:30,1285383618383147008,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",therealmadre22,"Colorado, USA",Twitter for iPhone,0,4791,4873,57
6453,2020-07-21 01:18:13,1285383546249654274,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",JackieJapear31,,Twitter for iPad,0,19,80,3778
6454,2020-07-21 01:17:32,1285383376153858050,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",ljpeace,,Twitter Web App,0,156,113,57
6455,2020-07-21 01:17:22,1285383331316592640,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",urbina_isaias1,"Palmdale, CA",Twitter for iPhone,0,103,99,652
6456,2020-07-21 01:17:09,1285383278615236610,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",battlefrontgen1,"Minnesota, USA",Twitter for Android,0,8364,8120,57
6457,2020-07-21 01:16:52,1285383207186313217,False,"Wake your ass up BITCH‼️‼️ Ain’t no sleeping around here 🤣🤣🤣.
.
.
.
#entanglements #KanyeWest #bbnlockdown #ReidOut… https://t.co/0UNaji3bgF",bigsean804,"Atlanta, GA",Twitter for iPhone,0,4595,1090,0
6458,2020-07-21 01:16:50,1285383199804325888,False,RT @AsiaTay: He said what he said!!! #WAYFAIRGATE #coronavirus #NoMasks #NoVaccine #COVID19 #Epstein #adrenochome #KanyeWest https://t.co/6…,secondiusacct,right now,Twitter Web App,0,4648,5104,257
6459,2020-07-21 01:16:48,1285383188475330560,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",BizzellJovon,,Twitter for Android,0,0,36,3778
6460,2020-07-21 01:16:46,1285383182737641478,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",JohnnyNoe,"Texas, USA",Twitter for Android,0,194,289,652
6461,2020-07-21 01:16:42,1285383166333792257,False,"Kanye west admitted some big issues from the past in reference to abortion, he also recognized his wife saved his b… https://t.co/RQ043AYyPc",gabiusa,"Marathon, FL",Twitter for iPhone,0,248,1663,0
6462,2020-07-21 01:16:29,1285383109018636293,False,RT @berrybombblog: #KanyeWest would’ve been a slave #HarrietTubman shot. 🤷🏽‍♀️,FlockaXO,Planet Vegeta,Twitter for iPhone,0,336,402,1
6463,2020-07-21 01:16:19,1285383068522512386,False,"@JoeBiden please offer kanye a seat somewhere in the White House so he can stop these shenanigans!!! I love Kanye,… https://t.co/giemuGFPyu",callingdrteeth,"Anaheim, CA",Twitter for iPhone,0,4,106,0
6464,2020-07-21 01:16:04,1285383005503193089,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",bluethcs24,Worldwide. ,Twitter for iPhone,0,168,127,652
6465,2020-07-21 01:16:04,1285383004479782912,False,RT @JawnMurray: Dear @KimKardashian: Your husband Kanye’s episode in South Carolina is beyond disturbing! His outburst about almost killing…,_katierose1107,"Cedar Rapids, IA",Twitter for iPhone,0,397,2820,780
6466,2020-07-21 01:15:49,1285382941279956993,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",_katierose1107,"Cedar Rapids, IA",Twitter for iPhone,0,397,2820,3778
6467,2020-07-21 01:15:42,1285382913337565184,False,"With her piece on her hip. When he slip, she dip and whip out the clip. 
#KanyeWest #HarrietTubman #gemini https://t.co/XoBMJsfb0h",Brave_is_beauti,,Twitter for Android,1,4,12,0
6468,2020-07-21 01:15:29,1285382859059077121,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",SnoopyD29937961,,Twitter for iPhone,0,271,976,652
6469,2020-07-21 01:15:28,1285382856827703297,False,HOLD ON HOOLD ON. So Kanye West’s Political Party is called Birthday Party? Y’all please help my brother #Kanye2020 #KanyeWest,Mo_Decker,House Targaryen,Twitter for iPhone,0,128,425,0
6470,2020-07-21 01:15:24,1285382837793775616,False,RT @TheSource: Kanye West Says Harriet Tubman ‘Never Actually Freed The Slaves’ During South Carolina Campaign Rally #TheSource #KanyeWest…,JayovanniD,,Twitter for iPhone,0,33,270,2
6471,2020-07-21 01:15:03,1285382750330073089,True,Kanye West Says Harriet Tubman ‘Never Actually Freed The Slaves’ During South Carolina Campaign Rally #TheSource… https://t.co/RdQlSnlay4,TheSource,Worldwide (online & offline),Hootsuite Inc.,7,668133,3748,2
6472,2020-07-21 01:14:57,1285382725952733185,False,"RT @BoldPolitics: Today is NOT my birthday...but I still would like some followers.  RT and follow, I'll follow back.
😃😃🤗🤗
#MAGA #WWG1GWA #…",BoldPolitics,"Illinois, USA",Twitter for Android,0,325,673,2
6473,2020-07-21 01:14:52,1285382702242430977,False,Kanye West in a sunken place right now.... #KanyeWest #NS10v10 https://t.co/DVouTCAKDt,Nzo11Official,"London, England",Twitter for iPhone,2,27,39,0
6474,2020-07-21 01:14:36,1285382636601585664,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",MelodieDennis3,"Florida, USA",Twitter for Android,0,4328,4672,652
6475,2020-07-21 01:14:31,1285382616359854081,False,someone please turn #KanyeWest off.,hardcore_lib,USA,Twitter Web App,0,4881,4818,0
6476,2020-07-21 01:14:28,1285382602518667264,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",purelifetennis,"Puebla, México",Twitter for iPhone,0,7871,8522,16
6477,2020-07-21 01:14:16,1285382553189388288,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",nouseforauser1,"New Jersey, USA",Twitter Web App,0,30,1001,652
6478,2020-07-21 01:14:02,1285382495098281985,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",LolitaDickinson,,Twitter Web App,0,4291,4513,57
6479,2020-07-21 01:13:53,1285382456066088969,False,RT @izzydre17: Mortal Kombat to replace Raiden’s  voice over 🤯🤯🤯 #KanyeWest https://t.co/QjV1neIylc,RED_CHECKYOUOUT,The Moon ,Twitter for Android,0,200,903,11
6480,2020-07-21 01:13:49,1285382441046355969,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",ClaraLKatzenmai,Flippin Arkansas,Twitter Web App,0,38692,39030,57
6481,2020-07-21 01:13:40,1285382401275957248,False,@MeghanMcCain Tucker has the right to outs the outers to protect his family #Trump2020 #BackTheBlue #Goya #TuckerCarlson #KanyeWest,jba_d,"New York, USA",Twitter for iPhone,4,156,214,3
6482,2020-07-21 01:13:33,1285382371534090240,False,"RT @izzydre17: My son giving My Eulogy  
#KanyeWest https://t.co/jneaaRNTBu",DJQTmixtape,"New York, NY",Tweetlogix,0,464,552,2
6483,2020-07-21 01:13:22,1285382327909134337,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",lareed42,Missouri,Twitter Web App,0,1407,1903,57
6484,2020-07-21 01:12:52,1285382201908101123,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",MiEpochTimes,"Detroit, Michigan",Twitter for Android,0,198,39,57
6485,2020-07-21 01:12:52,1285382199123075072,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",BigL_IV,"Richmond, VA",Twitter for Android,0,1933,1921,57
6486,2020-07-21 01:12:48,1285382184107421697,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Nico_Giancarlo,,Twitter for Android,0,95,224,57
6487,2020-07-21 01:12:47,1285382177971007488,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",SwastikaSymbol,Canada,Twitter Web App,0,22288,9689,57
6488,2020-07-21 01:12:45,1285382169943322624,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",Comanche980x,New York City,Twitter Web App,0,4747,4343,3778
6489,2020-07-21 01:12:42,1285382159465943040,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",clarityx,,Twitter Web App,0,743,1222,57
6490,2020-07-21 01:12:41,1285382152327233536,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",MangoMaCall,A female in London ✌❤ ,Twitter for Android,0,455,3325,652
6491,2020-07-21 01:12:23,1285382077756645377,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",Tinktweets45,,Twitter for iPhone,0,7334,1552,57
6492,2020-07-21 01:12:19,1285382063743479814,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",PatriotTrump77,,Twitter Web App,0,187,144,57
6493,2020-07-21 01:12:17,1285382052666314752,False,RT @immafloof: #KanyeWest #2020VISION KANYE 2020 I HOPE TO GOD HE BECOMES PRESIDENT https://t.co/AoTJn3aZad,rosales_cisco,,Twitter for iPhone,0,3,25,12
6494,2020-07-21 01:12:10,1285382024790933504,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",drawandstrike,"Texas, USA",Twitter Web App,0,220093,6584,57
6495,2020-07-21 01:12:02,1285381990691287043,False,RT @Mister_Alv: How I see Kanye's rally #KanyeWest https://t.co/ERBkuCdAkb,ToddSim68253128,,Twitter for Android,0,22,81,19
6496,2020-07-21 01:11:02,1285381739314061313,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",PurelyPolitic,United Kingdom,Twitter for iPhone,0,240,847,652
6497,2020-07-21 01:10:44,1285381664101642240,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",cindyceemerson,Minnesota,Twitter for iPad,0,2471,2564,16
6498,2020-07-21 01:10:41,1285381651766235136,False,RT @WORLDSTAR: #KanyeWest had this to say about Harriet Tubman during his rally in South Carolina today... 😳 🎥 (IG: Toi_Island) https://t.c…,ricardoruns,,Twitter for iPhone,0,111,152,708
6499,2020-07-21 01:10:24,1285381579511156736,False,Kanye has always been delusionally self-absorbed with a God complex. Bipolar? Maybe. I have zero sympathy after all… https://t.co/kBRhX4FSqt,Willittolife,Outworld,Twitter for Android,4,346,338,0
6500,2020-07-21 01:10:22,1285381571499880449,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",t_hayden07,"S.Oregon, USA",Twitter for Android,0,4364,4069,57
6501,2020-07-21 01:10:03,1285381490952605697,False,#KanyeWest A man in full. @LiveAction @LiveActionNews @LilaGraceRose @kanyewest,BBAY798,"Key Biscayne, Fl",Twitter for iPhone,0,8187,8229,0
6502,2020-07-21 01:10:00,1285381480613580801,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",ssl57,USA,Twitter for iPhone,0,4578,5027,57
6503,2020-07-21 01:09:53,1285381448942247936,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",readtoomuch,"Lacey, WA",Twitter for iPhone,0,250,485,16
6504,2020-07-21 01:09:28,1285381346773422080,False,"RT @EpochTimes: “Kanye West did not submit a petition” before the 12 p.m. deadline.

Rapper #KanyeWest missed the deadline to get onto #Sou…",deidre_newcomb,,Twitter for Android,0,66,72,57
6505,2020-07-21 01:09:10,1285381269405270016,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",MadrigalMaggie,Seattle & San Antonio,Twitter for iPad,0,6031,6581,652
6506,2020-07-21 01:09:04,1285381242993745924,False,"RT @TalbertSwan: Kanye West doesn’t care about Black people.

#KanyeWest",brightshinynew,Free to Be....You and Me! ,Twitter for iPad,0,2217,3084,652
6507,2020-07-21 01:09:02,1285381235137814530,False,"RT @THR: Though it was rumored he dropped out of the 2020 presidential race, #KanyeWest held his first campaign event in South Carolina on…",4frespeech1,,Twitter for iPhone,0,310,896,10
6508,2020-07-21 01:08:50,1285381187540865024,False,RT @SunnyPerry: I just now had a chance to watch this &amp; this was sincere ... I dont know why he decided to do this but that was heartfelt &amp;…,BBRN,"Kingwood, Houston",Twitter for Android,0,697,573,5
6509,2020-07-21 01:08:22,1285381069831905282,False,"I hope people remember #KanyeWest has a serious disease. Just bc you normally cant “see” Bipolar, doesn’t mean he i… https://t.co/1F80gf00MR",KK3737212,United States,Twitter for iPhone,0,9,257,0
6510,2020-07-21 01:08:08,1285381010520248324,False,"RT @RnBMaster: Dear Black People,

Are we ready to have a mental health conversation now?

#NickCannon 
#TamarBraxton 
#KanyeWest https://t…",xelacq,,Twitter for iPhone,0,453,549,7
6511,2020-07-21 01:07:58,1285380966874144768,False,"RT @RutherfordRocks: While the outcry over #KanyeWest's mental health is loud and clear, the point must be made that there are over 1 milli…",walterego68_ego,"California, USA",Twitter for Android,0,2307,2420,16
6512,2020-07-21 01:07:34,1285380866982764546,False,"Word Up &amp; y’all will still buy his sneakers like dummies 
#KanyeWest 
#BeleeDat https://t.co/U6g4LoLXS4",KingKulanji,ANGER MANAGEMENT,Twitter for iPhone,1,1009,252,0
6513,2020-07-21 01:07:13,1285380777052721152,False,"RT @AttorneyCrump: Dear Kanye, a Black history textbook is in the mail. Read it, then learn to respect Harriet Tubman’s legacy. #kanyewest…",margarita14u,,Twitter for iPhone,0,18,192,3778
